 ,Name,ID,DG,DrugOrNonDrug,logP,formula,exactmass,NumberofCarbons,wienerindex,MSA,PSA,apolarsurfacearea,donorCount,acceptorCount,rotatablebondCount,atomCount,hydrogenCount,NHA,molecularpolarizability,aliphaticringCount,aromaticringCount,aromaticatomCount,balabanindex,hararyindex,bondCount,hyperwienerindex,plattindex,randicindex,ringCount,szegedindex,wienerpolarity,DG_NHA,DG_MW,DG_PSA,DG_MSA,DG_apolarSA,DG_Wiener,DG_P,DG_NoC
392,1epq,ND081,-11.17,0,2.63,C27H44N3O6S2,570.27,27,4935,756.28,159.24,597.04,5,10,15,82,44,38,60.83,1,1,6,2.09,160.04,83,24570,306,35.49,2,5565,53,-0.29,-0.02,-0.07,-0.01,-0.02,0,-0.03,-0.41
393,1evh,ND082,-4.39,0,0.76,C31H41N5O7,595.3,31,6784,754.14,177.01,577.13,2,12,8,84,41,43,61.01,4,1,6,1.11,200.69,88,37314,332,36.58,5,7468,69,-0.1,-0.01,-0.02,-0.01,-0.01,0,-0.76,-0.14
394,1f1j,ND083,-12,0,-2.97,C20H32N4O11,504.21,20,4004,621.05,200.41,420.64,8,15,16,67,32,35,46.43,0,0,0,5.51,139.59,66,19183,230,29.27,0,4004,47,-0.34,-0.02,-0.06,-0.02,-0.03,0,-11199.05,-0.6
395,1f3f,ND084,-6.37,0,-5.04,C10H15N2O13P3,463.98,10,2316,464.66,247.89,216.77,5,15,8,43,15,28,36.35,2,0,0,1.69,103.94,44,10823,148,19.27,2,2838,39,-0.23,-0.01,-0.03,-0.01,-0.03,0,-698456.61,-0.64
396,1f4e,ND085,-4.04,0,0.82,C12H15NO4S,269.07,12,578,330.41,93.41,237,1,5,2,33,15,18,27.39,1,1,6,1.94,57.72,34,1678,122,14.48,2,777,28,-0.22,-0.02,-0.04,-0.01,-0.02,-0.01,-0.61,-0.34
397,1f4x,ND086,-7.62,0,-1.89,C12H23NO7,293.15,12,825,388.03,105.45,282.58,4,8,6,43,23,20,27.59,1,0,0,2.68,64.53,43,2720,156,18.62,1,1096,32,-0.38,-0.03,-0.07,-0.02,-0.03,-0.01,-591.5,-0.64
398,1f90,ND087,-10.81,0,-0.79,C48H83N11O15,1053.61,48,31808,1389.21,279.12,1110.09,13,26,35,157,83,74,106.3,1,0,0,3.4,404.43,157,265204,576,67.67,1,31951,108,-0.15,-0.01,-0.04,-0.01,-0.01,0,-66.65,-0.23
399,1f9e,ND088,-11.87,0,-0.66,C26H34N4O12,594.22,26,6811,718.25,206.48,511.77,7,16,19,76,34,42,56.18,0,1,6,2.93,179.96,76,38432,260,33.55,1,7162,57,-0.28,-0.02,-0.06,-0.02,-0.02,0,-54.26,-0.46
400,1fch,ND089,-12.82,0,-1.9,C29H47N7O9,637.34,29,8360,835.15,163.11,672.04,10,16,21,92,47,45,64.6,0,1,6,2.86,197.51,92,50355,324,40.26,1,8852,63,-0.28,-0.02,-0.08,-0.02,-0.02,0,-1018.33,-0.44
401,1fcz,ND090,-12.58,0,6.76,C24H26O3,362.19,24,2034,492.16,54.37,437.79,1,3,4,53,26,27,42.17,1,2,12,1.44,101.33,55,9110,194,23.46,3,3264,46,-0.47,-0.03,-0.23,-0.03,-0.03,-0.01,-0.00000219,-0.52
402,1fjs,ND091,-13.58,0,1.32,C25H24F2N6O5,526.18,25,4668,589.6,125.26,464.34,3,12,8,62,24,38,50.05,3,1,6,1.44,168.54,65,22172,214,28.01,4,6885,63,-0.36,-0.03,-0.11,-0.02,-0.03,0,-0.65,-0.54
403,1fkn_om99-2,ND092,-12,0,-1.52,C41H64N8O14,892.45,41,22054,1146.1,251.62,894.48,12,22,29,127,64,63,89,0,1,6,2.96,314.72,127,179715,452,55.37,1,22594,91,-0.19,-0.01,-0.05,-0.01,-0.01,0,-397.36,-0.29
404,1fkw,ND093,-6.88,0,-2.98,C10H12N4O4,252.09,10,568,286.21,113.52,172.69,3,7,2,30,12,18,23.51,3,0,0,1.71,58.87,32,1626,110,13.69,3,819,29,-0.38,-0.03,-0.06,-0.02,-0.04,-0.01,-6570.35,-0.69
405,1fkx,ND094,-3.03,0,-2.29,C10H13N4O5,269.09,10,657,305.53,133.69,171.84,5,8,2,32,13,19,23.77,3,0,0,1.65,63.95,34,1939,118,14.55,3,955,32,-0.16,-0.01,-0.02,-0.01,-0.02,0,-590.8,-0.3
406,1fl3,ND095,-9.27,0,3.64,C19H19NO3,309.14,19,1550,398.81,54.37,344.44,2,4,7,42,19,23,34.84,0,2,12,1.52,73.02,43,7440,140,18.94,2,2126,27,-0.4,-0.03,-0.17,-0.02,-0.03,-0.01,0,-0.49
407,1fmb,ND096,-13.64,0,4.96,C32H42N2O5S,566.28,32,5491,771.24,96.89,674.35,3,7,13,82,42,40,64.49,0,3,16,1.63,177.81,84,27559,302,35.86,3,6738,64,-0.34,-0.02,-0.14,-0.02,-0.02,0,0,-0.43
408,1fwu,ND097,-5.05,0,-6.24,C20H35NO18S,609.16,20,4915,684.87,297.04,387.83,10,19,9,75,35,40,51.81,3,0,0,1.86,187.26,77,21759,282,33.1,3,7180,72,-0.13,-0.01,-0.02,-0.01,-0.01,0,-8775894.19,-0.25
409,1g98,ND098,-7.77,0,-4.3,C5H11O9P,246.01,5,402,267.93,174.56,93.37,6,9,6,26,11,15,18.65,0,0,0,4.04,40.11,25,1192,80,11.74,0,402,18,-0.52,-0.03,-0.04,-0.03,-0.08,-0.02,-155031.88,-1.55
410,1ga8,ND099,-2.45,0,-3.71,C12H22O10,326.12,12,1011,383.51,169.3,214.21,7,10,4,44,22,22,28.25,2,0,0,1.9,76.97,45,3294,164,19.55,2,1554,38,-0.11,-0.01,-0.01,-0.01,-0.01,0,-12565.1,-0.2
411,1gar,ND100,-13.64,0,-1.52,C27H38N7O12PS,715.2,27,11002,850.18,275.02,575.16,9,20,21,86,38,48,66.91,1,1,6,1.85,209.42,87,76889,296,38.12,2,13093,67,-0.28,-0.02,-0.05,-0.02,-0.02,0,-451.66,-0.51
412,1gux,ND101,-9.49,0,-2.26,C51H73N11O18S,1159.49,51,38940,1422.87,361.86,1061.01,17,30,36,154,73,81,113.74,0,2,12,2.45,464,155,323430,540,67.86,2,40788,118,-0.12,-0.01,-0.03,-0.01,-0.01,0,-1726.9,-0.19
413,1gvu,ND102,-12.28,0,1.39,C39H60N8O8,768.45,39,13772,1030.33,171.56,858.77,9,15,22,115,60,55,80.95,2,1,6,1.69,270.64,117,90120,426,50.04,3,14450,79,-0.22,-0.02,-0.07,-0.01,-0.01,0,-0.5,-0.31
414,1gvw,ND103,-9.49,0,2.49,C32H51N6O7P,662.36,32,8198,906.83,153.3,753.53,6,12,19,97,51,46,69.19,1,1,6,2.13,211.05,98,45505,354,42.06,2,8672,62,-0.21,-0.01,-0.06,-0.01,-0.01,0,-0.03,-0.3
415,1gvx,ND104,-9.85,0,-0.86,C43H62N10O12,910.45,43,21075,1153.71,241.33,912.38,14,22,29,127,62,65,92.18,1,2,12,1.76,340.27,129,145958,454,56.04,3,22316,90,-0.15,-0.01,-0.04,-0.01,-0.01,0,-71.36,-0.23
416,1gwv,ND105,-3.51,0,-4.31,C12H22O11,342.12,12,1134,392.77,189.53,203.24,8,11,4,45,22,23,28.97,2,0,0,2.11,82.64,46,3781,166,20.11,2,1744,42,-0.15,-0.01,-0.02,-0.01,-0.02,0,-71665,-0.29
417,1h6h,ND106,-7.23,0,-3.58,C17H32O16P2,554.12,17,4060,651.35,275.66,375.69,7,16,16,67,32,35,47.16,1,0,0,2.78,142.09,67,20112,240,29.3,1,4734,52,-0.21,-0.01,-0.03,-0.01,-0.02,0,-27487.69,-0.43
418,1hdt,ND107,-10.59,0,0.72,C27H36N6O6,540.27,27,5568,691.54,121.1,570.44,7,12,15,75,36,39,55.92,0,2,12,1.96,162.87,76,29982,258,33.33,2,6216,53,-0.27,-0.02,-0.09,-0.02,-0.02,0,-2.02,-0.39
419,1hef,ND108,-12.28,0,2.73,C36H53N5O7,667.39,36,9108,913.56,114.81,798.75,6,12,19,101,53,48,72.4,0,2,12,2.22,225.07,102,51126,364,43.99,2,9918,72,-0.26,-0.02,-0.11,-0.01,-0.02,0,-0.02,-0.34
420,1heg,ND109,-10.56,0,0.99,C29H47N5O7,577.35,29,6554,795.87,114.81,681.06,6,12,17,88,47,41,61.07,0,1,6,2.75,173.43,88,37653,316,38.07,1,6896,60,-0.26,-0.02,-0.09,-0.01,-0.02,0,-1.08,-0.36
421,1hgt,ND110,-9.31,0,-1.1,C59H82N10O22,1282.56,59,54834,1583.3,411.25,1172.05,16,32,40,173,82,91,125.27,1,2,12,1.88,546.24,175,515774,620,76.02,3,56847,135,-0.1,-0.01,-0.02,-0.01,-0.01,0,-117.21,-0.16
422,1hhh,ND111,-11.59,0,0.35,C58H78N10O15,1154.56,58,43261,1467,295.87,1171.13,12,25,30,161,78,83,118.18,2,3,18,1.24,483.11,165,390252,590,70.81,5,45743,129,-0.14,-0.01,-0.04,-0.01,-0.01,0,-5.18,-0.2
423,1hhi,ND112,-11.21,0,2.84,C49H75N9O11,965.56,49,26200,1300.15,194.09,1106.06,11,20,29,144,75,69,101.71,0,2,12,2.26,367.38,145,205867,520,62.61,2,27388,103,-0.16,-0.01,-0.06,-0.01,-0.01,0,-0.02,-0.23
424,1hhk,ND113,-10.9,0,4.33,C56H79N9O12,1069.58,56,35320,1416.93,227.91,1189.02,11,21,28,156,79,77,112.98,1,3,18,1.48,431.43,159,299373,570,68.26,4,37887,117,-0.14,-0.01,-0.05,-0.01,-0.01,0,0,-0.19
425,1hi5,ND114,-5.51,0,-5.4,C10H15N5O10P2,427.03,10,1925,446.69,226.2,220.49,6,14,6,42,15,27,34.68,3,0,0,1.54,102.71,44,8008,148,19.14,3,2463,42,-0.2,-0.01,-0.02,-0.01,-0.02,0,-1384049.42,-0.55
426,1hmr,ND115,-8.94,0,7.02,C18H36O2,284.27,18,1313,481.38,37.3,444.08,1,2,16,56,36,20,34.73,0,0,0,2.92,52.4,55,7128,212,23.48,0,1313,17,-0.45,-0.03,-0.24,-0.02,-0.02,-0.01,-0.000000854,-0.5
427,1hmt,ND116,-7.89,0,7.02,C18H36O2,284.27,18,1313,481.33,37.3,444.03,1,2,16,56,36,20,34.73,0,0,0,2.92,52.4,55,7128,212,23.48,0,1313,17,-0.39,-0.03,-0.21,-0.02,-0.02,-0.01,-0.000000753,-0.44
428,1hn4,ND117,-7.23,0,6.57,C22H44F3O6P,492.28,22,4478,708.32,84.03,624.29,1,9,24,76,44,32,47.39,0,0,0,3.67,107.06,75,30801,286,31.89,0,4478,33,-0.23,-0.01,-0.09,-0.01,-0.01,0,-0.00000195,-0.33
429,1hp5,ND118,-8.94,0,-1.36,C8H13NO4S,219.06,8,274,247.22,107.58,139.64,3,6,1,27,13,14,20.46,2,0,0,2.09,40.39,28,645,102,11.95,2,438,22,-0.64,-0.04,-0.08,-0.04,-0.06,-0.03,-204.8,-1.12
430,1hpo,ND119,-12.58,0,5.32,C28H28N2O5S,504.17,28,4114,599.57,112.84,486.73,2,7,6,64,28,36,53.79,3,2,12,1.12,157.86,68,20019,246,28.47,5,6601,65,-0.35,-0.02,-0.11,-0.02,-0.03,0,-0.0000602,-0.45
431,1hps,ND120,-12.58,0,5.07,C38H46N4O5,638.35,38,8805,863.52,109.35,754.17,4,8,17,93,46,47,71.28,1,3,18,1.42,218.55,96,50442,336,41.15,4,10267,68,-0.27,-0.02,-0.12,-0.01,-0.02,0,0,-0.33
432,1hpx,ND121,-12.69,0,3.02,C33H41N5O6S2,667.25,33,8500,838.81,174.82,663.99,4,13,14,87,41,46,71.79,2,2,12,1.27,212.74,90,49938,316,38.42,4,10044,70,-0.28,-0.02,-0.07,-0.02,-0.02,0,-0.01,-0.38
433,1hvi,ND122,-13.74,0,3.04,C44H58N8O6,794.45,44,15471,1064.65,161.7,902.95,6,14,19,116,58,58,86.72,2,2,12,1.46,295.47,119,101480,416,51.22,4,17451,88,-0.24,-0.02,-0.08,-0.01,-0.02,0,-0.01,-0.31
434,1hvj,ND123,-14.26,0,4.07,C44H58N8O5,778.45,44,15056,1058.12,141.47,916.65,5,13,19,115,58,57,86.09,2,2,12,1.45,285.06,118,99478,414,50.66,4,17000,84,-0.25,-0.02,-0.1,-0.01,-0.02,0,0,-0.32
435,1hvk,ND124,-13.8,0,3.04,C44H58N8O6,794.45,44,15471,1067.06,161.7,905.36,6,14,19,116,58,58,86.72,2,2,12,1.46,295.47,119,101480,416,51.22,4,17451,88,-0.24,-0.02,-0.09,-0.01,-0.02,0,-0.01,-0.31
436,1hvr,ND125,-12.97,0,8.27,C41H38N2O3,606.29,41,7167,781.31,84.71,696.6,2,5,8,84,38,46,73.63,1,6,32,1.07,231.02,90,34476,310,38.11,7,11249,82,-0.28,-0.02,-0.15,-0.02,-0.02,0,-6.97E-08,-0.32
437,1hxb,ND126,-13.53,0,3.83,C38H50N6O5,670.38,38,9512,887.72,114.99,772.73,5,11,13,99,50,49,75.01,3,2,12,1.16,238.43,103,54001,376,43.48,5,12982,77,-0.28,-0.02,-0.12,-0.02,-0.02,0,0,-0.36
438,1ibc,ND127,-13.98,0,-1.39,C28H35N7O9,613.25,28,7250,732.09,200.19,531.9,7,16,17,79,35,44,59.53,2,1,6,1.64,199.15,81,38910,282,35.04,3,7888,61,-0.32,-0.02,-0.07,-0.02,-0.03,0,-343.17,-0.5
439,1if8,ND128,-13.15,0,2.46,C19H21N3O3S,371.13,19,1975,465.45,64.52,400.93,2,5,6,47,21,26,41.65,0,3,15,1.36,92.48,49,9271,168,20.99,3,2677,38,-0.51,-0.04,-0.2,-0.03,-0.03,-0.01,-0.05,-0.69
440,1iht,ND129,-11.53,0,-1.14,C71H101N15O17,1435.75,71,99224,1828.59,337.28,1491.31,13,32,43,204,101,103,146.97,3,2,12,0.98,597.59,208,1375648,750,89.04,5,101627,150,-0.11,-0.01,-0.03,-0.01,-0.01,0,0,-0.16
441,1iiq,ND130,-10.21,0,2.24,C38H50N6O7,702.37,38,11058,932.83,114.81,818.02,7,13,21,101,50,51,75.69,0,3,18,1.69,242.04,103,66511,358,44.62,3,12354,70,-0.2,-0.01,-0.09,-0.01,-0.01,0,-0.06,-0.27
442,1ikt,ND131,-4.64,0,5.44,C21H36O4,352.26,21,2046,566.52,36.92,529.6,0,4,13,61,36,25,40.64,0,1,6,1.99,80.91,61,11018,224,25.98,1,2508,30,-0.19,-0.01,-0.13,-0.01,-0.01,0,-0.0000168,-0.22
443,1is0,ND132,-9.55,0,-2.22,C28H39N4O14P,686.22,28,8934,824.03,256.75,567.28,9,18,19,86,39,47,63.67,1,1,6,2.19,216.27,87,52242,306,37.94,2,9870,69,-0.2,-0.01,-0.04,-0.01,-0.02,0,-1584.91,-0.34
444,1ivp,ND133,-10.26,0,5.19,C45H59N7O7,809.45,45,16391,1074.13,156.38,917.75,6,13,21,118,59,59,88.9,3,2,10,1.2,303.18,122,110487,440,51.78,5,18920,91,-0.17,-0.01,-0.07,-0.01,-0.01,0,-0.0000662,-0.23
445,1j8v,ND134,-4.93,0,-3.66,C24H35NO17S,641.16,24,6676,717.67,319.57,398.1,10,19,10,78,35,43,56.37,3,1,6,1.44,201.48,81,35971,290,34.95,4,10200,80,-0.11,-0.01,-0.02,-0.01,-0.01,0,-22534.45,-0.21
446,1jd6,ND135,-10.08,0,2.03,C47H66N8O11,918.49,47,21682,1192.22,221.27,970.95,8,19,23,132,66,66,95.47,2,2,12,1.46,357.01,135,152540,490,57.64,4,23247,101,-0.15,-0.01,-0.05,-0.01,-0.01,0,-0.09,-0.21
447,1jet,ND136,-9.88,0,-1.51,C15H31N5O4,345.24,15,1624,485.23,71.44,413.79,6,9,13,55,31,24,36.49,0,0,0,4.28,76.95,54,7220,194,23.69,0,1624,30,-0.41,-0.03,-0.14,-0.02,-0.02,-0.01,-319.71,-0.66
448,1jeu,ND137,-9.3,0,-2.04,C17H33N5O6,403.24,17,2321,542.09,108.74,433.35,7,11,16,61,33,28,41.05,0,0,0,4.84,97.79,60,10346,214,26.42,0,2321,35,-0.33,-0.02,-0.09,-0.02,-0.02,0,-1019.72,-0.55
449,1jev,ND138,-9.39,0,-0.3,C23H36N6O4,460.28,23,3413,620.1,87.23,532.87,7,9,15,69,36,33,51.17,0,2,9,1.97,129.76,70,15742,248,30.28,2,3814,46,-0.28,-0.02,-0.11,-0.02,-0.02,0,-18.74,-0.41
450,1jfh,ND139,-2.79,0,-2.35,C14H26O9S2,402.1,14,1442,471.47,199.67,271.8,6,11,6,51,26,25,37.29,2,0,0,1.96,92.94,52,5157,190,22.4,2,2196,46,-0.11,-0.01,-0.01,-0.01,-0.01,0,-624.6,-0.2
451,1jlr,ND140,-4.55,0,-6.98,C10H16N5O14P3,522.99,10,3140,530.65,302.51,228.14,8,17,8,48,16,32,39.89,3,0,0,1.49,130.27,50,14968,168,21.83,3,3877,50,-0.14,-0.01,-0.02,-0.01,-0.02,0,-43452162.66,-0.46
452,1jn2,ND141,-5.57,0,2.06,C22H23N3O6S2,489.1,22,3391,563.23,141.29,421.94,5,8,6,56,23,33,50.37,0,3,17,1.48,135.83,58,16321,190,25.27,3,4740,54,-0.17,-0.01,-0.04,-0.01,-0.01,0,-0.05,-0.25
453,1jn4,ND142,-6.75,0,-6.7,C19H25N7O14P2,637.09,19,6929,664.96,294.07,370.89,7,20,10,67,25,42,53.76,5,0,0,1.03,190.27,71,41698,248,30.23,5,8717,70,-0.16,-0.01,-0.02,-0.01,-0.02,0,-33830138.27,-0.36
454,1joc,ND143,-6.3,0,-5.85,C6H14O12P2,340,6,752,347.85,234.06,113.79,8,12,4,34,14,20,25.23,1,0,0,2.96,67.27,34,2218,116,15.4,1,1036,31,-0.32,-0.02,-0.03,-0.02,-0.06,-0.01,-4460058.44,-1.05
455,1joj,ND144,-5.75,0,2.9,C50H58N8O10S,962.4,50,23457,1200.45,234.86,965.59,10,18,22,127,58,69,101.87,1,5,27,1.16,385.73,132,160052,458,56.64,6,26835,106,-0.08,-0.01,-0.02,0,-0.01,0,-0.01,-0.12
456,1jp5,ND145,-12.58,0,1.6,C37H56N8O8,740.42,37,12668,975.88,155.51,820.37,9,15,21,109,56,53,78.58,1,2,9,1.58,256.82,111,83319,404,47.43,3,13450,79,-0.24,-0.02,-0.08,-0.01,-0.02,0,-0.32,-0.34
457,1jq9,ND146,-11.52,0,0.8,C33H48N6O8,656.35,33,9232,865.58,146.04,719.54,9,14,20,95,48,47,69,0,2,12,2.09,212.7,96,56002,336,41.83,2,10144,67,-0.25,-0.02,-0.08,-0.01,-0.02,0,-1.83,-0.35
458,1jyq,ND147,-11.87,0,-1.86,C31H37N5O15P2,781.18,31,12110,907.7,267.95,639.75,10,20,19,90,37,53,72.42,0,3,18,1.69,258.46,92,73300,304,40.55,3,14812,76,-0.22,-0.02,-0.04,-0.01,-0.02,0,-859.91,-0.38
459,1k9r,ND148,-4.5,0,1.56,C32H45N5O8,627.33,32,7965,812.28,183.65,628.63,4,13,11,90,45,45,64.22,3,1,6,1.31,208.96,93,46804,346,39.16,4,8712,70,-0.1,-0.01,-0.02,-0.01,-0.01,0,-0.12,-0.14
460,1kdk,ND149,-12.34,0,4.5,C19H30O2,290.22,19,802,411.1,37.3,373.8,1,2,0,51,30,21,33.64,4,0,0,1.35,78.11,54,2370,224,21.72,4,1683,44,-0.59,-0.04,-0.33,-0.03,-0.03,-0.02,0,-0.65
461,1kdz,ND150,-11.22,0,4.27,C29H39N3O6,525.28,29,5081,712.84,108.74,604.1,5,9,14,77,39,38,56.59,0,2,12,2.03,158.34,78,26195,274,33.82,2,5897,52,-0.3,-0.02,-0.1,-0.02,-0.02,0,0,-0.39
462,1kel,ND151,-9.94,0,0.04,C13H19N2O7P,346.09,13,1382,432.86,164.05,268.81,3,9,10,42,19,23,32.08,0,1,6,2.29,74.61,42,5646,144,18.55,1,1688,27,-0.43,-0.03,-0.06,-0.02,-0.04,-0.01,-9.07,-0.76
463,1ksn,ND152,-12.82,0,5.39,C25H26N4O4,446.2,25,3644,573.12,92.68,480.44,3,7,9,59,26,33,49.35,0,3,18,1.35,130.71,61,18875,202,26.55,3,5096,51,-0.39,-0.03,-0.14,-0.02,-0.03,0,-0.0000522,-0.51
464,1l8s,ND153,-3.81,0,4.14,C26H57NO6P,510.39,26,5847,808.34,95.03,713.31,2,7,26,91,57,34,56.82,0,0,0,3.36,112.96,90,47046,346,38.24,0,5847,34,-0.11,-0.01,-0.04,0,-0.01,0,0,-0.15
465,1lbf,ND154,-10.71,0,-3,C12H18NO9P,351.07,12,1364,407.08,174.56,232.52,7,10,9,41,18,23,30.99,0,1,6,2.3,75.81,41,5583,134,18.55,1,1586,31,-0.47,-0.03,-0.06,-0.03,-0.05,-0.01,-10710,-0.89
466,1lkk,ND155,-9.35,0,-1.5,C27H39N4O14P,674.22,27,8549,817.6,256.75,560.85,9,18,20,85,39,46,62.55,0,1,6,3.07,207.15,85,49985,294,37.44,1,9461,64,-0.2,-0.01,-0.04,-0.01,-0.02,0,-295.67,-0.35
467,1lrt,ND156,-7.69,0,-6.66,C20H27N7O13P2S,667.09,20,7670,686.58,310.39,376.19,8,20,11,70,27,43,57.84,5,0,0,0.97,194.2,74,48975,258,31.64,5,9215,71,-0.18,-0.01,-0.02,-0.01,-0.02,0,-35150081.78,-0.38
468,1lzq,ND157,-11.44,0,4,C38H49N5O7,687.36,38,10680,921.22,114.81,806.41,6,12,21,99,49,50,74.55,0,3,18,1.68,232.96,101,64600,352,43.69,3,11949,67,-0.23,-0.02,-0.1,-0.01,-0.01,0,0,-0.3
469,1m0b,ND158,-12.03,0,4.01,C38H49N5O7,687.36,38,10680,919.94,114.81,805.13,6,12,21,99,49,50,74.55,0,3,18,1.68,232.96,101,64600,352,43.69,3,11949,67,-0.24,-0.02,-0.1,-0.01,-0.01,0,0,-0.32
470,1m48,ND159,-6.94,0,3.65,C26H30N4O3,446.23,26,3876,581.58,80.81,500.77,3,7,9,63,30,33,49.02,1,2,12,1.27,126.76,65,21398,224,28.01,3,5286,46,-0.21,-0.02,-0.09,-0.01,-0.01,0,0,-0.27
471,1m4h_om00-3,ND160,-12.95,0,0.64,C44H69N7O15,935.49,44,24304,1214.98,271.85,943.13,12,22,31,135,69,66,93.99,0,1,6,3.15,339.36,135,197354,484,58.75,1,24871,95,-0.2,-0.01,-0.05,-0.01,-0.01,0,-2.97,-0.29
472,1m5w,ND161,-5.82,0,-3.36,C5H11O7P,214.02,5,272,249.01,134.1,114.91,4,7,5,24,11,13,17.17,0,0,0,3.81,32.11,23,743,76,10.6,0,272,14,-0.45,-0.03,-0.04,-0.02,-0.05,-0.02,-13332.85,-1.16
473,1m6p,ND162,-6.95,0,-3.78,C6H13O9P,260.03,6,443,284.15,166.72,117.43,6,9,3,29,13,16,20.21,1,0,0,2.54,46.69,29,1267,100,13.03,1,618,23,-0.43,-0.03,-0.04,-0.02,-0.06,-0.02,-41877.89,-1.16
474,1m83,ND163,-4.63,0,-6.63,C10H16N5O13P3,507,10,2891,516.63,282.54,234.09,7,17,8,47,16,31,39.73,3,0,0,1.52,124.17,49,13562,164,21.41,3,3549,48,-0.15,-0.01,-0.02,-0.01,-0.02,0,-19750631.72,-0.46
475,1mcb,ND164,-6.6,0,-1.97,C27H35N7O7,569.26,27,5757,709.3,164.92,544.38,6,13,14,76,35,41,56.77,2,1,6,1.64,182.62,78,28067,274,33.57,3,6253,57,-0.16,-0.01,-0.04,-0.01,-0.01,0,-615.95,-0.24
476,1mcj,ND165,-5.15,0,-1.14,C22H28N6O4,440.22,22,2940,562.12,110.55,451.57,4,9,9,60,28,32,45.31,2,1,6,1.58,128.82,62,12382,218,26.52,3,3319,44,-0.16,-0.01,-0.05,-0.01,-0.01,0,-71.09,-0.23
477,1mf4,ND166,-10.9,0,-1.31,C26H42N8O7,578.32,26,6188,754.26,149.66,604.6,10,15,17,83,42,41,58.55,0,1,6,2.94,174.97,83,32640,288,36.48,1,6530,58,-0.27,-0.02,-0.07,-0.01,-0.02,0,-222.55,-0.42
478,1mfl,ND167,-5.31,0,0.22,C25H43N5O8,541.31,25,4972,724.08,156.47,567.61,6,13,14,81,43,38,54.73,1,0,0,3,161.12,81,25491,298,34.88,1,5043,57,-0.14,-0.01,-0.03,-0.01,-0.01,0,-3.2,-0.21
479,1mj7,ND168,-11.38,0,1.02,C23H29N2O7P,476.17,23,3786,608.18,127.78,480.4,4,9,14,62,29,33,48.33,0,2,12,1.75,125.24,63,19904,216,27.48,2,4326,42,-0.34,-0.02,-0.09,-0.02,-0.02,0,-1.09,-0.49
480,1moq,ND169,-4.71,0,-3.85,C6H14NO8P,259.05,6,443,288.48,146.49,141.99,6,9,3,30,14,16,20.99,1,0,0,2.54,46.69,30,1267,104,13.41,1,618,23,-0.29,-0.02,-0.03,-0.02,-0.03,-0.01,-33344.25,-0.79
481,1mpa,ND170,-10.97,0,-6.45,C63H83N15O23S,1449.55,63,83163,1698.87,425.87,1273,20,39,41,185,83,102,140.12,2,2,12,1.42,626.17,188,970412,650,81.85,4,93843,162,-0.11,-0.01,-0.03,-0.01,-0.01,0,-30917660.76,-0.17
482,1mq6,ND171,-15.22,0,3.32,C23H20Cl3N5O4S,567.03,23,4317,617.02,119.68,497.34,2,13,7,56,20,36,53.81,2,2,11,1.22,152.6,59,21826,196,25.21,4,5627,56,-0.42,-0.03,-0.13,-0.02,-0.03,0,-0.01,-0.66
483,1msn,ND172,-12.4,0,4.38,C32H37N3O5S,575.25,32,5842,743.96,130.56,613.4,4,9,9,78,37,41,62.73,1,3,18,1.32,186.16,81,29782,282,34.67,4,7125,68,-0.3,-0.02,-0.09,-0.02,-0.02,0,0,-0.39
484,1mtr,ND173,-11.46,0,4.58,C33H48N4O6,596.36,33,6693,827.27,89.9,737.37,5,10,11,91,48,43,65.28,1,2,12,1.68,195.28,93,34890,336,39.67,3,9702,64,-0.27,-0.02,-0.13,-0.01,-0.02,0,0,-0.35
485,1n5r,ND174,-7.72,0,5.58,C27H34N4,414.28,27,2458,593.62,4.93,588.69,2,3,7,65,34,31,54.43,0,4,20,1.4,130.77,68,9329,240,28.78,4,4220,55,-0.25,-0.02,-1.57,-0.01,-0.01,0,-0.0000203,-0.29
486,1n8u,ND175,-8.23,0,5.45,C12H25BrO,264.11,12,455,356.32,20.23,336.09,1,1,11,39,25,14,26.07,0,0,0,2.78,31.52,38,1820,146,16.31,0,455,11,-0.59,-0.03,-0.41,-0.02,-0.02,-0.02,-0.0000292,-0.69
487,1nf8,ND176,-10.67,0,0.46,C10H10O6,226.05,10,445,231.14,104.06,127.08,3,6,4,26,10,16,20.8,1,0,0,2.53,46.26,26,1270,80,11.92,1,607,23,-0.67,-0.05,-0.1,-0.05,-0.08,-0.02,-3.7,-1.07
488,1nh0,ND177,-13.29,0,1.03,C37H43N5O11,733.3,37,12278,903.44,189.41,714.03,8,16,22,96,43,53,74.11,0,3,18,1.65,255.25,98,75968,332,42.89,3,13628,74,-0.25,-0.02,-0.07,-0.01,-0.02,0,-1.24,-0.36
489,1nje,ND178,-5.18,0,-2.95,C9H14N3O7P,307.06,9,859,345.4,140.92,204.48,4,9,4,34,14,20,25.9,2,0,0,1.86,64.88,35,3004,120,15.25,2,1153,27,-0.26,-0.02,-0.04,-0.01,-0.03,-0.01,-4616.68,-0.58
490,1nm6,ND179,-13.7,0,2.15,C27H33ClN6O2,508.24,27,4074,645.03,46.61,598.42,4,9,2,69,33,36,55.12,2,2,12,1.25,153.22,72,18772,254,30.56,4,7863,55,-0.38,-0.03,-0.29,-0.02,-0.02,0,-0.1,-0.51
